,Time,19,18,17,16,15,14,13,11,7,6,5,4,3
0,00:00:00,16.657990554907798,-1.762624217190682,3.2072612362632693,-9.932722210424483,-29.047774302111677,-4.061246508043542,7.26385252069225,13.90710429406256,-21.383474665989116,-0.7666199813258601,-47.83914439655371,16.18384575894131,69.4971910905826
1,00:20:00,12.712610581927876,-2.3467260895939734,-7.120338836134383,-10.970345235765304,-13.30822842755779,-1.5972054404064817,-26.34875115971568,0.34761080781960274,-23.451046784824683,-2.474332190976938,-43.30807525687973,-9.560688594909557,130.400068212824
2,00:40:00,10.37689869301824,-10.990344626704879,-8.911885310811021,-11.094911655081809,-10.999390655621287,-2.903981704089227,5.433923289255958,-19.34125596010591,-12.915607990270145,-1.3021324158308047,-36.84885116988215,-12.787691113909972,87.41685092020884
3,01:00:00,2.080541204264172,-8.347706720054727,-5.915564676001099,2.298173800459886,-8.217906152883852,-7.197961323392358,-2.5325043198758195,-5.036648328235099,-17.724921166024718,-17.42247428052058,-29.03655418386402,-7.325326215895615,44.647098976109206
4,01:20:00,-1.748398230393171,-2.8248777228172983,-2.6904124350660865,-6.235199970695104,-5.905765077676236,-2.0768998092047095,-10.208357256778307,-8.332021771919472,-6.765608868579166,-1.5679506439447266,-32.129835476918366,-6.02721854054802,45.5521472392638
5,01:40:00,6.259242079900762,-1.7241312810854943,0.08117161047822741,-4.298679886573872,-12.061688969362054,-1.315608526715605,0.8791059289621828,-10.778711005915508,-10.327335933394178,2.5353105307063544,-28.139645318699245,5.399655386257596,40.391771224715455
6,02:00:00,12.230592852751755,-1.883481793442991,-1.385693039986867,-3.3549318563402224,-3.804103372118078,0.23475678099080932,2.965903820845657,1.8681322756339345,-4.020064062680678,-3.182295276185016,-41.03352540717075,-12.812785602503919,36.69952413324269
7,02:20:00,19.24728377819958,-1.2245446230316457,-2.8769298865397905,-2.67977409603262,-3.8237130604583847,-0.885272360457297,-7.402171931813459,0.08312827017599389,-6.301224540902676,-1.1895294768997253,-22.00801514154049,-6.57909523033123,54.082312925170065
8,02:40:00,13.623742293126258,-0.37559574345892965,-0.14897174002457803,-0.16048143333799736,-2.8584981614262635,-1.2406268651698762,-2.2791926225620003,-8.143328889755665,-3.964409364114307,-2.558410365137693,-25.830041883679087,-4.327567685840883,27.276611895116172
9,03:00:00,18.33343408000027,2.7007842216339,0.1630608541695624,0.6940922831767162,-6.181651713554378,-1.2937754912866148,9.749310361154414,-0.9622895622895618,-4.987203957413168,-0.6880343529121298,-12.18863638859,22.982171100678144,27.315873015873017
10,03:20:00,4.676930520810814,1.9452491400594543,2.423267676040253,1.2765802970290068,-2.4416858047035337,-0.9693364365500261,-0.15474299939130987,-7.561539352384067,-7.156750452251739,5.394820297207456,-16.47548644709731,-5.675130098781587,46.450033990482666
11,03:40:00,18.959705304363606,0.36661051654560417,1.0122978313857072,-2.9676515290923433,0.5234709518281164,-0.5161829237634417,4.630594127249109,-4.424645838797801,-6.833436669343817,1.925429433363849,-17.64817493937443,4.972786871568573,47.259042664036336
12,04:00:00,33.66825135751139,3.0533047032494878,1.726050539080945,2.8269489096223026,6.4758941926746445,-0.46886692890722426,10.259106380492224,-5.2204945701150125,-5.6709269494384795,-3.476923076923079,-17.802927591452967,-8.975388782515296,79.18082936777702
13,04:20:00,28.73684625907608,3.6327704459822243,4.515234695811486,2.732348233508298,5.552571336409267,-0.011946656432888947,-0.8398974633742426,-3.8313316854724064,-0.5992840161052344,0.5043533901155612,-18.44085059141185,-8.10077367331374,78.4718070652174
14,04:40:00,46.69807407664035,5.470184287724761,8.467434841889935,10.904119055736448,6.3743055066443475,-0.3708965987759907,21.478359249464518,4.653369090930738,-0.14095791969854599,-5.054970683575821,-25.662715432244532,-8.574113423660066,119.09347042828007
15,05:00:00,74.58333075964875,12.133186923138146,43.625823595888946,21.781746128520915,11.095776446197412,-1.1869670003707822,22.62605038185758,4.865269977168236,-4.255564363272526,-25.219504535938597,-34.496372385940255,-17.915981116200783,112.73419442556083
16,05:20:00,128.5910945415733,27.490071957305215,23.313889894505675,28.379869115034026,-4.664036557983621,0.4467474120562285,26.380464055407803,15.581549226552724,11.353204653099832,3.13519553072625,-47.24189589872215,-11.879914070891516,113.97214673913041
17,05:40:00,166.64087112556834,30.344481255037465,13.249544062824299,22.822720454572202,0.48726284029795863,2.7466374161282596,1.732338126870573,15.005173275801603,-1.5628758191456171,-3.0461667574341504,-82.85778797378126,-1.9508365108379735,218.33879878099444
18,06:00:00,147.33481589547614,55.71536259592358,21.17002674894115,47.31997214781157,26.3049320973971,-0.6293663860739436,34.010499821851106,37.98683311301953,-0.6494048122760994,21.33601398601398,-35.1861003813248,-44.10790710507587,174.81831186946206
19,06:20:00,295.37019553126754,122.78649776288819,52.282891228664795,62.45985185436524,37.232278618186,4.58786107954765,36.76359967715898,-14.633684827423636,4.516771394120546,-10.35138452877544,-77.89686181236476,-13.155768621782727,283.1279782164738
20,06:40:00,220.3834012691567,146.69383755118696,103.12156256922233,48.312218383744295,18.459903717900914,-0.34829731585672974,91.14121974118129,62.96779656062729,16.401096049177212,-62.42202582561697,-37.856946768074806,-15.27901308162825,302.97688434085836
21,07:00:00,419.0938738585709,166.13959559569383,81.01789078855549,80.16951149445502,2.0909220390120993,2.8049672695552843,29.32828757626936,73.43911451967827,29.749957047708136,68.12211740041928,-63.146782070786685,-13.769501393234691,334.05397364928297
